# CDet hierarchical eight-pixel-group timing diagnostic
# reference median of valid constrained individual centroids
# pixel bar group entries source broad_mu_ns group_mu_ns used_mu_ns used_mu_err_ns used_sigma_ns correction_ns total_offset_ns fit_status reason
267 16 33 273 individual_fit -8.32818 -8.1042 -8.47687 0.395094 2.55061 -0.0382885 6.0055 0 "valid constrained fit"
268 16 33 0 unused nan -8.1042 nan nan nan 0 0 -1 "known unused pixel"
269 16 33 88 group_fallback nan -8.1042 -8.1042 0.115451 3.27293 0.334381 0.334381 -1 "insufficient individual entries"
270 16 33 55 group_fallback nan -8.1042 -8.1042 0.115451 3.27293 0.334381 0.334381 -1 "insufficient individual entries"
271 16 33 0 unused nan -8.1042 nan nan nan 0 0 -1 "known unused pixel"
272 17 34 75 group_fallback nan -8.97664 -8.97664 0.182081 3.70791 -0.53806 -0.53806 -1 "insufficient individual entries"
273 17 34 296 individual_fit -8.16521 -8.97664 -8.84434 0.338766 2.42736 -0.405763 4.1847 0 "valid constrained fit"
274 17 34 78 group_fallback nan -8.97664 -8.97664 0.182081 3.70791 -0.53806 -0.53806 -1 "insufficient individual entries"
275 17 34 170 group_fallback -8.02451 -8.97664 -8.97664 0.182081 3.70791 -0.53806 4.4125 0 "individual constrained fit failed quality criteria"
276 17 34 109 group_fallback -9.63007 -8.97664 -8.97664 0.182081 3.70791 -0.53806 7.42564 0 "individual constrained fit failed quality criteria"
277 17 34 34 group_fallback nan -8.97664 -8.97664 0.182081 3.70791 -0.53806 -0.53806 -1 "insufficient individual entries"
278 17 34 48 group_fallback nan -8.97664 -8.97664 0.182081 3.70791 -0.53806 -0.53806 -1 "insufficient individual entries"
279 17 34 3 group_fallback nan -8.97664 -8.97664 0.182081 3.70791 -0.53806 -0.53806 -1 "insufficient individual entries"
280 17 35 349 group_fallback -8.27901 -8.52693 -8.52693 0.142467 3.46859 -0.0883558 6.6144 0 "individual constrained fit failed quality criteria"
281 17 35 224 group_fallback -8.75793 -8.52693 -8.52693 0.142467 3.46859 -0.0883558 4.01022 0 "individual constrained fit failed quality criteria"
282 17 35 297 group_fallback -8.21003 -8.52693 -8.52693 0.142467 3.46859 -0.0883558 5.49863 0 "individual constrained fit failed quality criteria"
283 17 35 1 group_fallback nan -8.52693 -8.52693 0.142467 3.46859 -0.0883558 -0.0883558 -1 "insufficient individual entries"
284 17 35 0 unused nan -8.52693 nan nan nan 0 0 -1 "known unused pixel"
285 17 35 48 group_fallback nan -8.52693 -8.52693 0.142467 3.46859 -0.0883558 -0.0883558 -1 "insufficient individual entries"
286 17 35 123 individual_fit -8.52035 -8.52693 -7.81925 0.414146 2.04581 0.619332 5.53388 0 "valid constrained fit"
287 17 35 0 unused nan -8.52693 nan nan nan 0 0 -1 "known unused pixel"
288 18 36 144 individual_fit -8.4664 -6.70364 -8.35616 0.503913 2.00434 0.0824197 8.21263 0 "valid constrained fit"
289 18 36 119 individual_fit -5.0973 -6.70364 -5.06551 0.395829 2.19618 3.37306 3.37306 0 "valid constrained fit"
290 18 36 165 individual_fit -8.74264 -6.70364 -8.70364 0.582007 2.48167 -0.265067 4.92117 0 "valid constrained fit"
291 18 36 85 group_fallback nan -6.70364 -6.70364 0.333187 3.35603 1.73493 1.73493 -1 "insufficient individual entries"
292 18 36 38 group_fallback nan -6.70364 -6.70364 0.333187 3.35603 1.73493 1.73493 -1 "insufficient individual entries"
293 18 36 105 group_fallback -3.2708 -6.70364 -6.70364 0.333187 3.35603 1.73493 1.73493 0 "individual constrained fit failed quality criteria"
294 18 36 29 group_fallback nan -6.70364 -6.70364 0.333187 3.35603 1.73493 1.73493 -1 "insufficient individual entries"
295 18 36 47 group_fallback nan -6.70364 -6.70364 0.333187 3.35603 1.73493 1.73493 -1 "insufficient individual entries"
296 18 37 119 individual_fit -6.44941 -7.71144 -8.2105 0.395125 1.31874 0.228075 2.78607 0 "valid constrained fit"
297 18 37 177 individual_fit -9.02796 -7.71144 -9.26653 0.309021 1.62105 -0.827956 4.11216 0 "valid constrained fit"
298 18 37 211 individual_fit -7.95067 -7.71144 -8.06955 0.34002 2.41074 0.369027 4.83825 0 "valid constrained fit"
299 18 37 105 group_fallback -9.22797 -7.71144 -7.71144 0.321758 3.4175 0.727134 5.36341 0 "individual constrained fit failed quality criteria"
300 18 37 0 unused nan -7.71144 nan nan nan 0 0 -1 "known unused pixel"
301 18 37 81 group_fallback nan -7.71144 -7.71144 0.321758 3.4175 0.727134 0.727134 -1 "insufficient individual entries"
302 18 37 38 group_fallback nan -7.71144 -7.71144 0.321758 3.4175 0.727134 0.727134 -1 "insufficient individual entries"
303 18 37 0 unused nan -7.71144 nan nan nan 0 0 -1 "known unused pixel"
304 19 38 38 group_fallback nan -8.18432 -8.18432 0.1652 3.76726 0.254261 0.254261 -1 "insufficient individual entries"
305 19 38 151 group_fallback -8.59786 -8.18432 -8.18432 0.1652 3.76726 0.254261 5.83834 0 "individual constrained fit failed quality criteria"
306 19 38 92 group_fallback nan -8.18432 -8.18432 0.1652 3.76726 0.254261 0.254261 -1 "insufficient individual entries"
307 19 38 0 unused nan -8.18432 nan nan nan 0 0 -1 "known unused pixel"
308 19 38 114 individual_fit -7.11111 -8.18432 -7.32306 0.498141 1.90418 1.11552 5.8142 0 "valid constrained fit"
309 19 38 195 individual_fit -8.54366 -8.18432 -7.86239 0.594523 2.27681 0.576185 6.04107 0 "valid constrained fit"
310 19 38 210 group_fallback -8.40432 -8.18432 -8.18432 0.1652 3.76726 0.254261 6.52791 0 "individual constrained fit failed quality criteria"
311 19 38 127 group_fallback -8.53575 -8.18432 -8.18432 0.1652 3.76726 0.254261 7.12352 0 "individual constrained fit failed quality criteria"
312 19 39 26 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
313 19 39 9 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
314 19 39 4 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
315 19 39 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
316 19 39 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
317 19 39 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
318 19 39 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
319 19 39 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
320 20 40 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
321 20 40 6 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
322 20 40 10 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
323 20 40 4 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
324 20 40 10 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
325 20 40 28 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
326 20 40 45 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
327 20 40 86 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
328 20 41 93 group_fallback nan -8.44494 -8.44494 0.151994 4.00187 -0.00636652 -0.00636652 -1 "insufficient individual entries"
329 20 41 85 group_fallback nan -8.44494 -8.44494 0.151994 4.00187 -0.00636652 -0.00636652 -1 "insufficient individual entries"
330 20 41 247 individual_fit -8.16832 -8.44494 -7.56246 0.473915 3.2884 0.876121 7.46061 0 "valid constrained fit"
331 20 41 40 group_fallback nan -8.44494 -8.44494 0.151994 4.00187 -0.00636652 -0.00636652 -1 "insufficient individual entries"
332 20 41 0 unused nan -8.44494 nan nan nan 0 0 -1 "known unused pixel"
333 20 41 363 individual_fit -8.4132 -8.44494 -7.50229 0.256681 2.1999 0.936289 8.12227 0 "valid constrained fit"
334 20 41 270 individual_fit -8.03842 -8.44494 -7.91219 0.520534 3.59544 0.526386 7.82421 0 "valid constrained fit"
335 20 41 0 unused nan -8.44494 nan nan nan 0 0 -1 "known unused pixel"
336 21 42 285 group_fallback -10.3862 -8.93462 -8.93462 0.0851595 3.65189 -0.496045 7.66009 0 "individual constrained fit failed quality criteria"
337 21 42 474 individual_fit -8.68815 -8.93462 -7.69431 0.384248 2.90616 0.744269 3.22412 0 "valid constrained fit"
338 21 42 403 individual_fit -8.67137 -8.93462 -7.42375 0.470527 3.39346 1.01482 4.21046 0 "valid constrained fit"
339 21 42 0 unused nan -8.93462 nan nan nan 0 0 -1 "known unused pixel"
340 21 42 459 individual_fit -8.35292 -8.93462 -8.35795 0.31312 2.69589 0.0806314 4.20653 0 "valid constrained fit"
341 21 42 414 individual_fit -8.7182 -8.93462 -9.06255 0.431283 3.48631 -0.623975 0.491044 0 "valid constrained fit"
342 21 42 219 individual_fit -8.32622 -8.93462 -8.20696 0.337237 2.31607 0.231617 2.5574 0 "valid constrained fit"
343 21 42 280 individual_fit -8.41786 -8.93462 -8.34709 0.270914 2.26784 0.0914821 3.11161 0 "valid constrained fit"
344 21 43 160 individual_fit -9.08087 -8.18925 -9.10253 0.420751 2.81999 -0.663956 2.1746 0 "valid constrained fit"
345 21 43 200 individual_fit -8.87799 -8.18925 -8.66767 0.35274 2.56631 -0.229094 1.94801 0 "valid constrained fit"
346 21 43 334 individual_fit -8.802 -8.18925 -8.61836 0.254104 2.78622 -0.179785 3.62387 0 "valid constrained fit"
347 21 43 348 individual_fit -8.68449 -8.18925 -8.47001 0.302451 2.92464 -0.0314287 4.26774 0 "valid constrained fit"
348 21 43 324 individual_fit -8.58767 -8.18925 -8.09207 0.252984 2.4521 0.346508 5.62136 0 "valid constrained fit"
349 21 43 220 individual_fit -9.17852 -8.18925 -9.08741 0.652476 3.54685 -0.648833 2.72188 0 "valid constrained fit"
350 21 43 108 group_fallback -2.89541 -8.18925 -8.18925 0.133573 3.89452 0.249323 0.249323 0 "individual constrained fit failed quality criteria"
351 21 43 0 unused nan -8.18925 nan nan nan 0 0 -1 "known unused pixel"
352 22 44 36 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
353 22 44 28 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
354 22 44 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
355 22 44 2 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
356 22 44 9 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
357 22 44 7 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
358 22 44 6 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
359 22 44 3 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
360 22 45 4 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
361 22 45 4 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
362 22 45 1 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
363 22 45 3 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
364 22 45 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
365 22 45 5 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
366 22 45 5 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
367 22 45 51 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
368 23 46 21 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
369 23 46 4 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
370 23 46 104 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
371 23 46 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
372 23 46 68 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
373 23 46 37 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
374 23 46 56 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
375 23 46 70 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
376 23 47 201 individual_fit -9.24473 -9.7011 -9.36875 0.474172 2.85051 -0.930169 -1.94886 0 "valid constrained fit"
377 23 47 134 individual_fit -9.06058 -9.7011 -9.53545 0.666119 2.33716 -1.09687 -2.93395 0 "valid constrained fit"
378 23 47 104 group_fallback -11.9714 -9.7011 -9.7011 0.197419 5.43723 -1.26252 -1.26252 0 "individual constrained fit failed quality criteria"
379 23 47 187 individual_fit -8.88092 -9.7011 -8.56389 0.380963 2.32097 -0.125311 -1.47941 0 "valid constrained fit"
380 23 47 160 group_fallback -11.9231 -9.7011 -9.7011 0.197419 5.43723 -1.26252 -1.04809 0 "individual constrained fit failed quality criteria"
381 23 47 0 unused nan -9.7011 nan nan nan 0 0 -1 "known unused pixel"
382 23 47 139 group_fallback -6.07226 -9.7011 -9.7011 0.197419 5.43723 -1.26252 -2.32296 0 "individual constrained fit failed quality criteria"
383 23 47 508 individual_fit -9.80168 -9.7011 -8.20054 0.624795 3.76508 0.238041 -0.194734 0 "valid constrained fit"
384 24 48 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
385 24 48 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
386 24 48 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
387 24 48 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
388 24 48 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
389 24 48 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
390 24 48 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
391 24 48 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
392 24 49 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
393 24 49 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
394 24 49 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
395 24 49 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
396 24 49 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
397 24 49 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
398 24 49 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
399 24 49 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
400 25 50 0 group_fallback nan -4.6053 -4.6053 0.782807 6.54226 3.83327 3.83327 -1 "insufficient individual entries"
401 25 50 0 unused nan -4.6053 nan nan nan 0 0 -1 "known unused pixel"
402 25 50 0 group_fallback nan -4.6053 -4.6053 0.782807 6.54226 3.83327 3.83327 -1 "insufficient individual entries"
403 25 50 0 group_fallback nan -4.6053 -4.6053 0.782807 6.54226 3.83327 3.83327 -1 "insufficient individual entries"
404 25 50 0 group_fallback nan -4.6053 -4.6053 0.782807 6.54226 3.83327 3.83327 -1 "insufficient individual entries"
405 25 50 425 group_fallback 32.0527 -4.6053 -4.6053 0.782807 6.54226 3.83327 3.83327 0 "individual constrained fit failed quality criteria"
406 25 50 190 individual_fit -8.00497 -4.6053 -6.6053 0.347545 2.0451 1.83327 -0.112685 0 "valid constrained fit"
407 25 50 158 group_fallback 78.9585 -4.6053 -4.6053 0.782807 6.54226 3.83327 3.83327 0 "individual constrained fit failed quality criteria"
408 25 51 266 group_fallback 73.3095 -8.62036 -8.62036 0.11911 4.56699 -0.18178 -0.18178 0 "individual constrained fit failed quality criteria"
409 25 51 517 individual_fit -7.93384 -8.62036 -8.29905 0.403172 3.51003 0.139524 -3.71532 0 "valid constrained fit"
410 25 51 0 unused nan -8.62036 nan nan nan 0 0 -1 "known unused pixel"
411 25 51 711 individual_fit -8.11133 -8.62036 -8.18126 0.265186 3.18309 0.257322 -3.04492 0 "valid constrained fit"
412 25 51 100 group_fallback -14.1374 -8.62036 -8.62036 0.11911 4.56699 -0.18178 -0.18178 0 "individual constrained fit failed quality criteria"
413 25 51 1111 individual_fit -8.71338 -8.62036 -9.14288 0.163611 3.01146 -0.704305 -6.24887 0 "valid constrained fit"
414 25 51 1150 individual_fit -8.57387 -8.62036 -8.90191 0.170816 3.11274 -0.463338 -6.69851 0 "valid constrained fit"
415 25 51 1406 individual_fit -8.70213 -8.62036 -9.03931 0.164352 3.22313 -0.600736 -6.92945 0 "valid constrained fit"
416 26 52 0 group_fallback nan -8.44403 -8.44403 0.171085 3.20847 -0.00545601 -0.00545601 -1 "insufficient individual entries"
417 26 52 969 individual_fit -8.71841 -8.44403 -8.61504 0.166182 2.34907 -0.17646 -6.07817 0 "valid constrained fit"
418 26 52 0 group_fallback nan -8.44403 -8.44403 0.171085 3.20847 -0.00545601 -0.00545601 -1 "insufficient individual entries"
419 26 52 0 unused nan -8.44403 nan nan nan 0 0 -1 "known unused pixel"
420 26 52 0 group_fallback nan -8.44403 -8.44403 0.171085 3.20847 -0.00545601 -0.00545601 -1 "insufficient individual entries"
421 26 52 19 group_fallback nan -8.44403 -8.44403 0.171085 3.20847 -0.00545601 -0.00545601 -1 "insufficient individual entries"
422 26 52 151 individual_fit -7.76279 -8.44403 -7.29252 0.657078 2.59074 1.14606 2.88297 0 "valid constrained fit"
423 26 52 0 unused nan -8.44403 nan nan nan 0 0 -1 "known unused pixel"
424 26 53 34 group_fallback nan -8.37447 -8.37447 0.0701287 2.80371 0.0641049 0.0641049 -1 "insufficient individual entries"
425 26 53 0 group_fallback nan -8.37447 -8.37447 0.0701287 2.80371 0.0641049 0.0641049 -1 "insufficient individual entries"
426 26 53 0 group_fallback nan -8.37447 -8.37447 0.0701287 2.80371 0.0641049 0.0641049 -1 "insufficient individual entries"
427 26 53 0 group_fallback nan -8.37447 -8.37447 0.0701287 2.80371 0.0641049 0.0641049 -1 "insufficient individual entries"
428 26 53 116 individual_fit -8.57725 -8.37447 -8.61514 0.299724 1.13673 -0.176559 1.59232 0 "valid constrained fit"
429 26 53 2723 individual_fit -8.61854 -8.37447 -8.12804 0.101144 2.27906 0.310532 0.835191 0 "valid constrained fit"
430 26 53 5345 individual_fit -8.35798 -8.37447 -8.11427 0.0600164 2.17917 0.324302 4.33312 0 "valid constrained fit"
431 26 53 3215 individual_fit -8.4978 -8.37447 -8.07245 0.0973605 2.32145 0.366132 2.27627 0 "valid constrained fit"
432 27 54 1641 individual_fit -8.88376 -8.97748 -8.44913 0.121772 2.25586 -0.0105517 7.20529 0 "valid constrained fit"
433 27 54 1536 individual_fit -8.99123 -8.97748 -8.29859 0.272347 3.22514 0.139989 4.59686 0 "valid constrained fit"
434 27 54 906 individual_fit -9.25364 -8.97748 -8.9577 0.248588 2.75858 -0.519121 3.62372 0 "valid constrained fit"
435 27 54 0 unused nan -8.97748 nan nan nan 0 0 -1 "known unused pixel"
436 27 54 0 unused nan -8.97748 nan nan nan 0 0 -1 "known unused pixel"
437 27 54 701 individual_fit -9.08737 -8.97748 -8.81016 0.352107 3.15377 -0.37158 3.55049 0 "valid constrained fit"
438 27 54 2635 individual_fit -8.60046 -8.97748 -7.97311 0.142856 2.68844 0.46547 4.57373 0 "valid constrained fit"
439 27 54 1962 individual_fit -8.90342 -8.97748 -8.34586 0.165543 2.8747 0.0927134 4.26519 0 "valid constrained fit"
440 27 55 1546 individual_fit -8.58061 -8.21646 -8.033 0.118554 2.37846 0.40558 3.61575 0 "valid constrained fit"
441 27 55 114 individual_fit -6.28692 -8.21646 -6.21647 0.429914 2.97355 2.22211 2.22211 0 "valid constrained fit"
442 27 55 41 group_fallback nan -8.21646 -8.21646 0.0932882 3.60891 0.222112 0.222112 -1 "insufficient individual entries"
443 27 55 910 individual_fit -8.92843 -8.21646 -8.46462 0.212254 2.549 -0.0260433 2.96257 0 "valid constrained fit"
444 27 55 1139 individual_fit -8.98022 -8.21646 -8.79999 0.186021 2.47655 -0.361417 2.44383 0 "valid constrained fit"
445 27 55 48 group_fallback nan -8.21646 -8.21646 0.0932882 3.60891 0.222112 0.222112 -1 "insufficient individual entries"
446 27 55 159 individual_fit -7.08715 -8.21646 -7.18024 0.329457 2.15767 1.25834 1.25834 0 "valid constrained fit"
447 27 55 511 individual_fit -9.62478 -8.21646 -8.95644 0.299316 2.20924 -0.51786 1.45979 0 "valid constrained fit"
448 28 56 91 group_fallback nan -8.40359 -8.40359 0.0602562 3.49819 0.0349877 0.0349877 -1 "insufficient individual entries"
449 28 56 686 individual_fit -8.77165 -8.40359 -9.19992 0.252642 2.86668 -0.761348 -2.73121 0 "valid constrained fit"
450 28 56 48 group_fallback nan -8.40359 -8.40359 0.0602562 3.49819 0.0349877 0.0349877 -1 "insufficient individual entries"
451 28 56 0 unused nan -8.40359 nan nan nan 0 0 -1 "known unused pixel"
