event_index	pair_index	fold	layer	pixel	half_bar	ecal_time_ns	cdet_time_master_ns	cdet_time_candidate_ns	tot_ns
76	0	0	1	432	27	19.9774070073	29.9679497649	33.6227598686	7.937
76	0	0	2	1779	111	19.9774070073	31.5736835151	35.2284936188	9.874
77	0	0	1	439	27	20.1450189905	32.7965131987	36.4819874406	12.977
77	0	0	2	1788	111	20.1450189905	29.3467287586	33.0322030006	15.496
78	0	0	1	430	26	19.3161008245	33.4879326687	37.0217586768	12.897
78	0	0	2	1776	111	19.3161008245	31.9446627827	35.4784887908	10.252
79	0	0	1	520	32	22.4779189658	32.0797854214	36.192057115	6.252
79	0	0	2	1867	116	22.4779189658	33.7536239504	37.8658956439	11.149
80	0	0	1	422	26	16.3558607867	32.6640891409	35.6563476075	5.103
80	0	0	2	1771	110	16.3558607867	33.1827779753	36.1750364419	9.339
81	0	0	1	433	27	19.6901083708	34.4552645019	38.0575141327	5.149
81	0	0	2	1779	111	19.6901083708	34.6760800194	38.2783296502	7.716
82	0	0	1	169	10	19.0997271137	26.6121052567	30.1063463065	11.244
82	0	0	2	1511	94	19.0997271137	28.2947284614	31.7889695112	13.685
83	0	0	1	488	30	23.7450690837	31.3623990046	35.7064922279	14.914
83	0	0	2	1833	114	23.7450690837	30.8108163456	35.154909569	11.165
84	0	0	1	440	27	16.9621833901	29.7004797456	32.8036632175	13.086
84	0	0	2	1787	111	16.9621833901	30.3982866668	33.5014701386	14.913
85	0	0	1	1220	76	19.3817692955	29.5050559192	33.0508957883	10.094
85	0	0	2	2569	160	19.3817692955	29.7643311444	33.3101710136	16
86	0	0	1	470	29	16.9049028693	28.5262538548	31.6189580173	10.33
86	0	0	2	1816	113	16.9049028693	30.5251832241	33.6178873866	9.496
87	0	0	1	452	28	25.0160772376	29.9373971192	34.5140176891	15.748
87	0	0	2	1797	112	25.0160772376	30.6070727636	35.1836933335	6.63
88	0	0	1	477	29	18.5732368421	28.0037793134	31.4017004573	5.37
88	0	0	2	1828	114	18.5732368421	26.5475198316	29.9454409754	5.716
89	0	0	1	440	27	20.3677600407	31.0721638043	34.7983878914	6.898
89	0	0	2	1787	111	20.3677600407	29.8238286111	33.5500526981	14.882
90	0	0	1	414	25	16.3422528809	30.5411212704	33.5308902091	10.315
90	0	0	2	1763	110	16.3422528809	32.1454084405	35.1351773792	11.338
91	0	0	1	1081	67	27.2583097178	-1.5378173803	3.44901327948	8.803
91	0	0	2	2428	151	27.2583097178	-1.48021107248	3.5066195873	11.527
92	0	0	1	439	27	16.4928643816	31.5260273502	34.543350237	8.473
92	0	0	2	1784	111	16.4928643816	29.7087806227	32.7261035094	10.346
93	0	0	1	529	33	23.5879654555	30.5766582389	34.8920097978	13.086
93	0	0	2	1876	117	23.5879654555	30.6972091847	35.0125607436	7.527
94	0	0	1	253	15	26.0864366703	28.6224649398	33.3949047403	8.063
94	0	0	2	1594	99	26.0864366703	23.946140682	28.7185804825	5.323
95	0	0	1	440	27	17.8057754411	11.6198221707	14.8773384221	14.378
95	0	0	2	1775	110	17.8057754411	9.64390073598	12.9014169874	10.126
96	0	0	1	437	27	15.1772638549	27.4403520943	30.216989586	6.252
96	0	0	2	1783	111	15.1772638549	27.2367113041	30.0133487958	9.653
97	0	0	1	431	26	19.0171693101	29.777997554	33.2571348871	13.559
97	0	0	2	1779	111	19.0171693101	31.0610801886	34.5402175217	6.504
98	0	0	1	103	6	26.7469848576	18.4050350007	23.2983202237	22.063
98	0	0	2	1444	90	26.7469848576	30.4790351751	35.372320398	12.771
99	0	0	1	1214	75	20.8417548071	27.0911060132	30.904046102	4.708
99	0	0	2	2564	160	20.8417548071	27.992626632	31.8055667208	13.197
100	0	0	1	430	26	18.8556337626	28.63923255	32.0888174116	12.945
100	0	0	2	1776	111	18.8556337626	31.0946781655	34.5442630272	11.339
101	0	0	1	902	56	21.4378508334	30.5691568505	34.4911510212	9.48
101	0	0	2	2245	140	21.4378508334	27.7201091921	31.6421033628	10.504
102	0	0	1	415	25	17.5252613285	30.3746475939	33.5808445819	8.457
102	0	0	2	1762	110	17.5252613285	30.8241529017	34.0303498896	10.882
103	0	0	1	440	27	25.1507585948	30.5087434196	35.1100035629	7.905
103	0	0	2	1787	111	25.1507585948	29.0625067633	33.6637669066	13.276
104	0	0	1	447	27	19.6002437941	29.9639363393	33.5497455	4.85
104	0	0	2	1793	112	19.6002437941	30.262337952	33.8481471127	6.094
105	0	0	1	821	51	23.9649169134	26.7731462142	31.1574599762	10.126
105	0	0	2	2165	135	23.9649169134	30.6490399988	35.0333537607	9.748
106	0	0	1	438	27	18.6648952705	30.4044994006	33.8191891947	7.874
106	0	0	2	1783	111	18.6648952705	31.3751978572	34.7898876512	12
107	0	0	1	413	25	18.4003910577	32.4080060527	35.7743055492	5.275
107	0	0	2	1762	110	18.4003910577	33.6485009997	37.0148004962	8.819
108	0	0	1	440	27	20.3482898212	28.1992743139	31.9219363793	6
108	0	0	2	1788	111	20.3482898212	30.7037202874	34.4263823528	14.095
